Gold Label,words,m_label,covid,economic,education,environmental,foreign policy,governance,health,immigration,military,safety,social cultural,social programs
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,military",health,health,0,0,0,0,0,0,correct label,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,economy,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
economic,american worker,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,democracy,governance,0,0,0,0,0,democracy,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,democracy,governance,0,0,0,0,0,democracy,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,"abuses of power,witness testimony",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,"abuses of power,witness testimony",governance,0,0,0,0,0,"abuses of power,witness testimony",0,0,0,0,0,0
"economic,education,immigration,social cultural,social programs","public education,billions,school infrastructure,wealth,school,climate,tax,english language learners,discrimination,public schools,immigrant students,supports teachers,wealth tax,teachers,education system,school climate,color,education","economic,education,environmental,social cultural,social programs",0,correct label,correct label,climate,0,0,0,0,0,0,correct label,correct label
"economic,social cultural","economy,systemic,mothers,wages,color,discrimination","economic,social cultural",0,correct label,0,0,0,0,0,0,0,0,correct label,0
governance,"break the law,mueller report,impeachment","governance,safety",0,0,0,0,0,"impeachment,mueller report",0,0,0,break the law,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"education,social programs","universal child care,k 12 education,school,quality affordable,affordable child,free college tuition,tuition,student,child care,college degree,special needs,affordable,college,college tuition,classroom,education,free college","education,social cultural,social programs",0,0,correct label,0,0,0,0,0,0,0,special needs,correct label
economic,"wages,workers,stagnated,middle class",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
"education,health","health,health insurance,student,loans","education,health,social programs",0,0,correct label,0,0,0,correct label,0,0,0,0,"health insurance,student"
no topic,"public schools,college,school",education,0,0,"college,public schools,school",0,0,0,0,0,0,0,0,college
no topic,one candidate,governance,0,0,0,0,0,one candidate,0,0,0,0,0,0
governance,"self funding billionaire,super pacs,pacs",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
economic,"corruption,middle class","economic,governance",0,middle class,0,0,0,corruption,0,0,0,0,0,0
"education,governance,social cultural,social programs","federal,student loan borrowers,student debt crisis,borrowers,student debt,cancel student loan debt,loans,loan debt,debt financed education,debt,college education,racial,tuition,colleges,college,student loan debt,middle class,student loan,student,tuition free,congress,higher education,education","economic,education,governance,social cultural,social programs",0,middle class,correct label,0,0,correct label,0,0,0,0,correct label,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,"corruption,middle class,school,debt","economic,education,governance,social programs",0,middle class,school,0,0,corruption,0,0,0,0,0,debt
economic,taxes,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,democracy,governance,0,0,0,0,0,democracy,0,0,0,0,0,0
no topic,corruption,governance,0,0,0,0,0,corruption,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,education","ceos,corruption,loans,debt","economic,education,governance,social programs",0,correct label,correct label,0,0,corruption,0,0,0,0,0,debt
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,child care,social programs,0,0,0,0,0,0,0,0,0,0,0,child care
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"education,social cultural,social programs,economic","minority serving institutions,special needs,college student,tax,affordable,loan debt,debt,college,wealthy,student loan debt,universal child care,k 12 education,middle class,school,student loan,hbcus,student,child care,education","economic,education,social cultural,social programs",0,correct label,correct label,0,0,0,0,0,0,0,correct label,correct label
economic,"health,market,economy,best president,unemployment,stock","economic,governance,health",0,"stock,economy,market,unemployment",0,0,0,best president,health,0,0,0,0,0
no topic,costs,"economic,social programs",0,costs,0,0,0,0,0,0,0,0,0,costs
no topic,democracy,governance,0,0,0,0,0,democracy,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,fancy fundraisers,governance,0,0,0,0,0,fancy fundraisers,0,0,0,0,0,0
no topic,budget,economic,0,budget,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,race,social cultural,0,0,0,0,0,0,0,0,0,0,race,0
no topic,corruption,governance,0,0,0,0,0,corruption,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"education,governance,social programs","billions,school,public schools,education,secretary of education","economic,education,governance",0,billions,correct label,0,0,correct label,0,0,0,0,0,0
"education,governance,social programs","k 12 education,school,student loan,debt,student,college,pre k,student loan debt,loan debt,education,secretary of education,universal pre k","education,governance,social programs",0,0,correct label,0,0,correct label,0,0,0,0,0,correct label
"health,social programs","health,medicare,health care workers,medicare for all,workers,economy,democracy,special interests,health care","economic,governance,health,social programs",0,"economy,workers",0,0,0,"special interests,democracy",correct label,0,0,0,0,correct label
governance,"corruption,watergate,anti corruption,anti corruption reforms",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"banking,mortgage,foreclosures,debt","economic,social programs",0,"foreclosures,banking,mortgage",0,0,0,0,0,0,0,0,0,debt
"education,social cultural,social programs,economic","middle class,loopholes,debt,student loan,banking,student,economy,racial,courts,wealthy,student loan debt,loan debt","economic,education,governance,social cultural,social programs",0,correct label,correct label,0,0,courts,0,0,0,0,correct label,correct label
social cultural,"federal,student,ada,economic,disabilities","economic,education,governance,social cultural,social programs",0,economic,student,0,0,federal,0,0,0,0,"ada,disabilities",student
"education,social programs","cancel student loan debt,debt,student loan,student,student loan debt,loan debt","education,social programs",0,0,correct label,0,0,0,0,0,0,0,0,correct label
governance,"corruption,revolving door,watergate,anti corruption reforms,lobbying,wealthy,anti corruption,end lobbying","economic,governance",0,wealthy,0,0,0,"lobbying,corruption,anti corruption,revolving door,anti corruption reforms,watergate,end lobbying",0,0,0,0,0,0
no topic,"corruption,economy,democracy","economic,governance",0,economy,0,0,0,"corruption,democracy",0,0,0,0,0,0
"social programs,economic","federal,grant program","governance,social programs",0,0,0,0,0,federal,0,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,"wealthy,super pacs,pacs","economic,governance",0,wealthy,0,0,0,"pacs,super pacs",0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,federal,governance,0,0,0,0,0,federal,0,0,0,0,0,0
economic,"corruption,billions,watergate,economy,democracy,wealthy,anti corruption,planet","economic,environmental,governance",0,"wealthy,billions,economy",0,planet,0,"watergate,anti corruption,corruption,democracy",0,0,0,0,0,0
no topic,wealthy,economic,0,wealthy,0,0,0,0,0,0,0,0,0,0
governance,"millionaires,best president,lobbyists,one candidate,washington lobbyists,wealthy,hosts debate,fancy fundraisers,watch parties,knocks on doors,pacs","economic,governance",0,"wealthy,millionaires",0,0,0,"lobbyists,watch parties,hosts debate,one candidate,washington lobbyists,knocks on doors,pacs,fancy fundraisers,best president",0,0,0,0,0,0
"environmental,economic","green jobs,housing,middle class,fossil,fossil fuels,racial,economy,emissions,fight climate,fuel,transportation,climate change,fossil fuel,climate crisis,economic,climate,planet,jobs","economic,environmental,social cultural,social programs",0,correct label,0,correct label,0,0,0,0,0,0,racial,housing
governance,"corruption,shell companies,money laundering,loopholes,anti corruption reforms,watergate,shady deals,lack of transparency,shady actors,anti corruption,suspicious transactions,state loopholes","economic,governance",0,loopholes,0,0,0,"money laundering,corruption,shady actors,state loopholes,anti corruption,anti corruption reforms,shell companies,watergate,lack of transparency,suspicious transactions,shady deals",0,0,0,0,0,0
"governance,economic","corruption,super pacs,democracy,wealthy,pacs","economic,governance",0,correct label,0,0,0,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"governance,safety","the gun,sensible gun,nra,corruption,gun control,gun violence,filibuster,lobbyists,congress,gun,gun owners,army,guns,gun dealers,anti corruption,comprehensive gun","governance,military,safety",0,0,0,0,0,correct label,0,0,army,correct label,0,0
"social cultural,safety","gun violence,loophole,prosecute,congress,gun,guns,domestic violence,hate crimes,terrorism","foreign policy,governance,safety",0,0,0,0,terrorism,"prosecute,congress",0,0,0,correct label,0,0
"economic,health,environmental","drilling,health,fossil,fuel,natural resources,fossil fuel,climate crisis,offshore,climate,gulf","economic,environmental,foreign policy,health",0,correct label,0,correct label,gulf,0,correct label,0,0,0,0,0
governance,"supreme court,kavanaugh,supreme court justice",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
"environmental,economic","drilling,new deal,renewable energy,essential,renewable,economy,green new,green new deal,pollution,offshore,climate,planet","covid,economic,environmental",essential,correct label,0,correct label,0,0,0,0,0,0,0,0
"environmental,health,economic","drilling,health,arctic,federal,fossil,workers,economy,fuel,carbon,natural resources,fossil fuel,pensions,climate crisis,wind,offshore,climate,gulf","economic,environmental,foreign policy,governance,health",0,correct label,0,correct label,gulf,federal,correct label,0,0,0,0,0
"health,social cultural","health,health care,human rights","foreign policy,health,social programs",0,0,0,0,human rights,0,correct label,0,0,0,0,health care
governance,"super pacs,pacs",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
safety,"federal,military style assault,assault,congress,gun,military,weapons ban,style assault,assault weapons,military style","governance,military,safety",0,0,0,0,0,"federal,congress",0,0,military,"assault,gun,weapons ban,style assault,military style assault,military style,assault weapons",0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,"incarceration,judges,mass incarceration,congress","governance,safety",0,0,0,0,0,"judges,congress",0,0,0,"incarceration,mass incarceration",0,0
"economic,social cultural,safety","federal,black,congress,violent crime,constitutional rights","governance,safety,social cultural",0,0,0,0,0,"federal,constitutional rights,congress",0,0,0,correct label,correct label,0
safety,"federal,disabilities","governance,social cultural",0,0,0,0,0,federal,0,0,0,0,disabilities,0
"education,social cultural,safety","criminal justice system,education,criminal,public safety,police,rehabilitation,incarceration,incarcerated,race,prison population,criminal justice,prison","education,health,safety,social cultural",0,0,correct label,0,0,0,rehabilitation,0,0,correct label,correct label,0
"social cultural,safety","capital punishment,federal,death penalty,congress,people of color,color","governance,safety,social cultural",0,0,0,0,0,"federal,congress",0,0,0,correct label,correct label,0
"social cultural,safety","black,officers,police officers,police,people of color,color,public safety","safety,social cultural",0,0,0,0,0,0,0,0,0,correct label,correct label,0
economic,"corruption,saint,anselm college,economy,saint anselm,college,economic","economic,education,governance,social cultural,social programs",0,"economic,economy",college,0,0,corruption,0,0,0,0,saint,"college,saint anselm,anselm college"
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,"ceos,super pacs,wealthy,special interests,economic,pacs","economic,governance",0,"wealthy,economic,ceos",0,0,0,"pacs,special interests,super pacs",0,0,0,0,0,0
"education,social cultural,social programs,economic","universal child care,student loan,debt,hbcus,student,tax,economy,child care,wealthy,student loan debt,wealth,loan debt","economic,education,social cultural,social programs",0,correct label,correct label,0,0,0,0,0,0,0,correct label,correct label
governance,"corruption,buy this election,best president,democracy,lobbyists,wealthy,big donors,fancy fundraisers,race","economic,governance,social cultural",0,wealthy,0,0,0,"corruption,lobbyists,big donors,buy this election,fancy fundraisers,democracy,best president",0,0,0,0,race,0
no topic,corruption,governance,0,0,0,0,0,corruption,0,0,0,0,0,0
"governance,economic","corruption,supreme court,enriching corporations",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
"economic,immigration,social cultural","economic,immigration,sexual,race","economic,immigration,safety,social cultural",0,correct label,0,0,0,0,0,correct label,0,sexual,correct label,0
"education,health,social programs","health,universal health care,universal health,pre k,health care,universal pre k","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,economic","wages,economy,black,color","economic,social cultural",0,correct label,0,0,0,0,0,0,0,0,correct label,0
"social cultural,economic","federal,black,billions,housing,mortgages,wealth,subprime mortgages,subsidies,discrimination","economic,governance,social cultural,social programs",0,correct label,0,0,0,federal,0,0,0,0,correct label,housing
"economic,environmental","dependent,fossil,fossil fuels,banks,insurance industry,economy,fuel,fossil fuel,climate crisis,paris,climate","economic,environmental,foreign policy,social programs",0,correct label,0,correct label,paris,0,0,0,0,0,0,"dependent,insurance industry"
"health,social cultural,environmental","criminal,drinking water,racism,prescriptions,polluters,discrimination","environmental,safety,social cultural,social programs",0,0,0,correct label,0,0,0,0,0,criminal,correct label,prescriptions
governance,"democracy,lobbyists,wealthy","economic,governance",0,wealthy,0,0,0,"lobbyists,democracy",0,0,0,0,0,0
economic,"corruption,taxes","economic,governance",0,taxes,0,0,0,corruption,0,0,0,0,0,0
"economic,health,social programs","medicare,taxes,medicare for all,middle class","economic,social programs",0,correct label,0,0,0,0,0,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,"corruption,anti corruption,race","governance,social cultural",0,0,0,0,0,"corruption,anti corruption",0,0,0,0,race,0
governance,"campaign finance reform,campaign finance",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"workers,new deal","economic,environmental",0,workers,0,new deal,0,0,0,0,0,0,0,0
economic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,"corruption,wealthy","economic,governance",0,wealthy,0,0,0,corruption,0,0,0,0,0,0
economic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"corruption,economy","economic,governance",0,economy,0,0,0,corruption,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"education,social programs","federal,student debt crisis,graduation,student debt,loans,loan debt,public college,debt,college education,tuition,colleges,college,student loan debt,per student,free tuition,k 12 education,education,school,student loan,student,higher education,costs","economic,education,governance,social programs",0,costs,correct label,0,0,federal,0,0,0,0,0,correct label
"education,social programs","student debt,debt,student loan,student,business,loans,income,student loan debt,loan debt","economic,education,social programs",0,"business,income",correct label,0,0,0,0,0,0,0,0,correct label
economic,"wealth,tax,wealth tax",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
